Date,BDI_Close,BDI_High,BDI_Low
2007-02-09,4328,4328,4328
2007-02-12,4348,4348,4348
2007-02-13,4360,4360,4360
2007-02-14,4366,4366,4366
2007-02-15,4352,4352,4352
2007-02-16,4355,4355,4355
2007-02-19,4355,4355,4355
2007-02-20,4359,4359,4359
2007-02-21,4399,4399,4399
2007-02-22,4456,4456,4456
2007-02-23,4545,4545,4545
2007-02-26,4609,4609,4609
2007-02-27,4704,4704,4704
2007-02-28,4765,4765,4765
2007-03-01,4818,4818,4818
2007-03-02,4872,4872,4872
2007-03-05,4908,4908,4908
2007-03-06,4921,4921,4921
2007-03-07,4937,4937,4937
2007-03-08,4963,4963,4963
2007-03-09,5000,5000,5000
2007-03-12,5041,5041,5041
2007-03-13,5069,5069,5069
2007-03-14,5077,5077,5077
2007-03-15,5071,5071,5071
2007-03-16,5086,5086,5086
2007-03-19,5123,5123,5123
2007-03-20,5172,5172,5172
2007-03-21,5226,5226,5226
2007-03-22,5275,5275,5275
2007-03-23,5330,5330,5330
2007-03-26,5357,5357,5357
2007-03-27,5364,5364,5364
2007-03-28,5356,5356,5356
2007-03-29,5355,5355,5355
2007-03-30,5388,5388,5388
2007-04-02,5417,5417,5417
2007-04-03,5439,5439,5439
2007-04-04,5487,5487,5487
2007-04-05,5532,5532,5532
2007-04-10,5552,5552,5552
2007-04-11,5556,5556,5556
2007-04-12,5546,5546,5546
2007-04-13,5553,5553,5553
2007-04-16,5562,5562,5562
2007-04-17,5601,5601,5601
2007-04-18,5700,5700,5700
2007-04-19,5782,5782,5782
2007-04-20,5850,5850,5850
2007-04-23,5922,5922,5922
2007-04-24,6029,6029,6029
2007-04-25,6122,6122,6122
2007-04-26,6192,6192,6192
2007-04-27,6230,6230,6230
2007-04-30,6248,6248,6248
2007-05-01,6255,6255,6255
2007-05-02,6262,6262,6262
2007-05-03,6276,6276,6276
2007-05-04,6321,6321,6321
2007-05-08,6395,6395,6395
2007-05-09,6478,6478,6478
2007-05-10,6585,6585,6585
2007-05-11,6648,6648,6648
2007-05-14,6685,6685,6685
2007-05-15,6688,6688,6688
2007-05-16,6650,6650,6650
2007-05-17,6603,6603,6603
2007-05-18,6554,6554,6554
2007-05-21,6521,6521,6521
2007-05-22,6471,6471,6471
2007-05-23,6422,6422,6422
2007-05-24,6304,6304,6304
2007-05-25,6212,6212,6212
2007-05-29,6123,6123,6123
2007-05-30,6023,6023,6023
2007-05-31,5971,5971,5971
2007-06-01,5983,5983,5983
2007-06-04,6011,6011,6011
2007-06-05,6023,6023,6023
2007-06-06,5988,5988,5988
2007-06-07,5877,5877,5877
2007-06-08,5736,5736,5736
2007-06-11,5661,5661,5661
2007-06-12,5538,5538,5538
2007-06-13,5407,5407,5407
2007-06-14,5302,5302,5302
2007-06-15,5258,5258,5258
2007-06-18,5254,5254,5254
2007-06-19,5310,5310,5310
2007-06-20,5438,5438,5438
2007-06-21,5672,5672,5672
2007-06-22,5922,5922,5922
2007-06-25,6038,6038,6038
2007-06-26,6105,6105,6105
2007-06-27,6180,6180,6180
2007-06-28,6234,6234,6234
2007-06-29,6278,6278,6278
2007-07-02,6304,6304,6304
2007-07-03,6302,6302,6302
2007-07-04,6293,6293,6293
2007-07-05,6251,6251,6251
2007-07-06,6201,6201,6201
2007-07-09,6220,6220,6220
2007-07-10,6301,6301,6301
2007-07-11,6484,6484,6484
2007-07-12,6656,6656,6656
2007-07-13,6706,6706,6706
2007-07-16,6692,6692,6692
2007-07-17,6637,6637,6637
2007-07-18,6582,6582,6582
2007-07-19,6567,6567,6567
2007-07-20,6601,6601,6601
2007-07-23,6659,6659,6659
2007-07-24,6720,6720,6720
2007-07-25,6780,6780,6780
2007-07-26,6838,6838,6838
2007-07-27,6890,6890,6890
2007-07-30,6936,6936,6936
2007-07-31,6967,6967,6967
2007-08-01,6993,6993,6993
2007-08-02,7000,7000,7000
2007-08-03,7007,7007,7007
2007-08-06,6990,6990,6990
2007-08-07,6966,6966,6966
2007-08-08,6917,6917,6917
2007-08-09,6936,6936,6936
2007-08-10,7011,7011,7011
2007-08-13,7066,7066,7066
2007-08-14,7143,7143,7143
2007-08-15,7231,7231,7231
2007-08-16,7319,7319,7319
2007-08-17,7313,7313,7313
2007-08-20,7289,7289,7289
2007-08-21,7243,7243,7243
2007-08-22,7211,7211,7211
2007-08-23,7237,7237,7237
2007-08-24,7277,7277,7277
2007-08-28,7381,7381,7381
2007-08-29,7474,7474,7474
2007-08-30,7586,7586,7586
2007-08-31,7702,7702,7702
2007-09-03,7783,7783,7783
2007-09-04,7907,7907,7907
2007-09-05,8090,8090,8090
2007-09-06,8270,8270,8270
2007-09-07,8410,8410,8410
2007-09-10,8477,8477,8477
2007-09-11,8468,8468,8468
2007-09-12,8421,8421,8421
2007-09-13,8340,8340,8340
2007-09-14,8302,8302,8302
2007-09-17,8296,8296,8296
2007-09-18,8313,8313,8313
2007-09-19,8429,8429,8429
2007-09-20,8619,8619,8619
2007-09-21,8956,8956,8956
2007-09-24,9082,9082,9082
2007-09-25,9215,9215,9215
2007-09-26,9259,9259,9259
2007-09-27,9370,9370,9370
2007-09-28,9474,9474,9474
2007-10-01,9537,9537,9537
2007-10-02,9566,9566,9566
2007-10-03,9561,9561,9561
2007-10-04,9513,9513,9513
2007-10-05,9535,9535,9535
2007-10-08,9665,9665,9665
2007-10-09,9860,9860,9860
2007-10-10,10218,10218,10218
2007-10-11,10513,10513,10513
2007-10-12,10695,10695,10695
2007-10-15,10756,10756,10756
2007-10-16,10748,10748,10748
2007-10-17,10724,10724,10724
2007-10-18,10732,10732,10732
2007-10-19,10798,10798,10798
2007-10-22,10853,10853,10853
2007-10-23,10944,10944,10944
2007-10-24,10984,10984,10984
2007-10-25,10994,10994,10994
2007-10-26,11025,11025,11025
2007-10-29,11033,11033,11033
2007-10-30,10886,10886,10886
2007-10-31,10656,10656,10656
2007-11-01,10581,10581,10581
2007-11-02,10548,10548,10548
2007-11-05,10539,10539,10539
2007-11-06,10605,10605,10605
2007-11-07,10674,10674,10674
2007-11-08,10744,10744,10744
2007-11-09,10867,10867,10867
2007-11-12,10995,10995,10995
2007-11-13,11039,11039,11039
2007-11-14,10995,10995,10995
2007-11-15,10938,10938,10938
2007-11-16,10870,10870,10870
2007-11-19,10780,10780,10780
2007-11-20,10647,10647,10647
2007-11-21,10517,10517,10517
2007-11-22,10328,10328,10328
2007-11-23,10148,10148,10148
2007-11-26,10003,10003,10003
2007-11-27,9897,9897,9897
2007-11-28,9922,9922,9922
2007-11-29,10092,10092,10092
2007-11-30,10210,10210,10210
2007-12-03,10270,10270,10270
2007-12-04,10285,10285,10285
2007-12-05,10216,10216,10216
2007-12-06,10142,10142,10142
2007-12-07,10068,10068,10068
2007-12-10,9992,9992,9992
2007-12-11,9929,9929,9929
2007-12-12,9936,9936,9936
2007-12-13,9949,9949,9949
2007-12-14,9918,9918,9918
2007-12-17,9848,9848,9848
2007-12-18,9751,9751,9751
2007-12-19,9591,9591,9591
2007-12-20,9392,9392,9392
2007-12-21,9236,9236,9236
2007-12-24,9143,9143,9143
2008-01-02,8891,8891,8891
2008-01-03,8756,8756,8756
2008-01-04,8702,8702,8702
2008-01-07,8732,8732,8732
2008-01-08,8730,8730,8730
2008-01-09,8621,8621,8621
2008-01-10,8333,8333,8333
2008-01-11,7949,7949,7949
2008-01-14,7654,7654,7654
2008-01-15,7336,7336,7336
2008-01-16,6915,6915,6915
2008-01-17,6472,6472,6472
2008-01-18,6462,6462,6462
2008-01-21,6513,6513,6513
2008-01-22,6437,6437,6437
2008-01-23,6246,6246,6246
2008-01-24,5948,5948,5948
2008-01-25,5780,5780,5780
2008-01-28,5692,5692,5692
2008-01-29,5615,5615,5615
2008-01-30,5900,5900,5900
2008-01-31,6052,6052,6052
2008-02-01,6134,6134,6134
2008-02-04,6121,6121,6121
2008-02-05,6032,6032,6032
2008-02-06,6002,6002,6002
2008-02-07,6135,6135,6135
2008-02-08,6353,6353,6353
2008-02-11,6520,6520,6520
2008-02-12,6712,6712,6712
2008-02-13,6965,6965,6965
2008-02-14,7212,7212,7212
2008-02-15,7355,7355,7355
2008-02-18,7381,7381,7381
2008-02-19,7319,7319,7319
2008-02-20,7081,7081,7081
2008-02-21,6998,6998,6998
2008-02-22,7187,7187,7187
2008-02-25,7296,7296,7296
2008-02-26,7312,7312,7312
2008-02-27,7299,7299,7299
2008-02-28,7332,7332,7332
2008-02-29,7613,7613,7613
2008-03-03,7878,7878,7878
2008-03-04,7993,7993,7993
2008-03-05,8162,8162,8162
2008-03-06,8403,8403,8403
2008-03-07,8536,8536,8536
2008-03-10,8624,8624,8624
2008-03-11,8560,8560,8560
2008-03-12,8346,8346,8346
2008-03-13,8092,8092,8092
2008-03-14,7972,7972,7972
2008-03-17,7913,7913,7913
2008-03-18,7893,7893,7893
2008-03-19,7801,7801,7801
2008-03-20,7684,7684,7684
2008-03-25,7619,7619,7619
2008-03-26,7679,7679,7679
2008-03-27,7884,7884,7884
2008-03-28,8069,8069,8069
2008-03-31,8081,8081,8081
2008-04-01,7890,7890,7890
2008-04-02,7655,7655,7655
2008-04-03,7690,7690,7690
2008-04-04,7737,7737,7737
2008-04-07,7741,7741,7741
2008-04-08,7754,7754,7754
2008-04-09,7760,7760,7760
2008-04-10,7823,7823,7823
2008-04-11,7889,7889,7889
2008-04-14,7961,7961,7961
2008-04-15,7957,7957,7957
2008-04-16,7967,7967,7967
2008-04-17,8038,8038,8038
2008-04-18,8203,8203,8203
2008-04-21,8350,8350,8350
2008-04-22,8550,8550,8550
2008-04-23,8862,8862,8862
2008-04-24,9182,9182,9182
2008-04-25,9329,9329,9329
2008-04-28,9344,9344,9344
2008-04-29,9273,9273,9273
2008-04-30,9356,9356,9356
2008-05-01,9439,9439,9439
2008-05-02,9581,9581,9581
2008-05-06,9855,9855,9855
2008-05-07,10104,10104,10104
2008-05-08,10221,10221,10221
2008-05-09,10237,10237,10237
2008-05-12,10220,10220,10220
2008-05-13,10354,10354,10354
2008-05-14,10649,10649,10649
2008-05-15,11067,11067,11067
2008-05-16,11459,11459,11459
2008-05-19,11709,11709,11709
2008-05-20,11793,11793,11793
2008-05-21,11771,11771,11771
2008-05-22,11648,11648,11648
2008-05-23,11465,11465,11465
2008-05-27,11269,11269,11269
2008-05-28,11245,11245,11245
2008-05-29,11347,11347,11347
2008-05-30,11440,11440,11440
2008-06-02,11458,11458,11458
2008-06-03,11503,11503,11503
2008-06-04,11623,11623,11623
2008-06-05,11689,11689,11689
2008-06-06,11612,11612,11612
2008-06-09,11534,11534,11534
2008-06-10,11409,11409,11409
2008-06-11,11105,11105,11105
2008-06-12,10142,10142,10142
2008-06-13,9646,9646,9646
2008-06-16,9419,9419,9419
2008-06-17,9413,9413,9413
2008-06-18,9437,9437,9437
2008-06-19,9474,9474,9474
2008-06-20,9428,9428,9428
2008-06-23,9211,9211,9211
2008-06-24,9139,9139,9139
2008-06-25,9244,9244,9244
2008-06-26,9473,9473,9473
2008-06-27,9599,9599,9599
2008-06-30,9589,9589,9589
2008-07-01,9379,9379,9379
2008-07-02,9139,9139,9139
2008-07-03,8925,8925,8925
2008-07-04,8854,8854,8854
2008-07-07,8964,8964,8964
2008-07-08,9147,9147,9147
2008-07-09,9272,9272,9272
2008-07-10,9313,9313,9313
2008-07-11,9230,9230,9230
2008-07-14,9181,9181,9181
2008-07-15,9150,9150,9150
2008-07-16,9092,9092,9092
2008-07-17,9059,9059,9059
2008-07-18,9012,9012,9012
2008-07-21,8961,8961,8961
2008-07-22,8904,8904,8904
2008-07-23,8856,8856,8856
2008-07-24,8771,8771,8771
2008-07-25,8637,8637,8637
2008-07-28,8513,8513,8513
2008-07-29,8434,8434,8434
2008-07-30,8388,8388,8388
2008-07-31,8341,8341,8341
2008-08-01,8280,8280,8280
2008-08-04,8209,8209,8209
2008-08-05,8100,8100,8100
2008-08-06,7869,7869,7869
2008-08-07,7521,7521,7521
2008-08-08,7201,7201,7201
2008-08-11,7055,7055,7055
2008-08-12,6992,6992,6992
2008-08-13,7097,7097,7097
2008-08-14,7420,7420,7420
2008-08-15,7557,7557,7557
2008-08-18,7622,7622,7622
2008-08-19,7543,7543,7543
2008-08-20,7344,7344,7344
2008-08-21,7190,7190,7190
2008-08-22,7147,7147,7147
2008-08-26,7115,7115,7115
2008-08-27,7050,7050,7050
2008-08-28,6929,6929,6929
2008-08-29,6809,6809,6809
2008-09-01,6691,6691,6691
2008-09-02,6466,6466,6466
2008-09-03,6146,6146,6146
2008-09-04,5874,5874,5874
2008-09-05,5663,5663,5663
2008-09-08,5492,5492,5492
2008-09-09,5255,5255,5255
2008-09-10,5026,5026,5026
2008-09-11,4893,4893,4893
2008-09-12,4800,4800,4800
2008-09-15,4747,4747,4747
2008-09-16,4760,4760,4760
2008-09-17,4856,4856,4856
2008-09-18,4958,4958,4958
2008-09-19,4975,4975,4975
2008-09-22,4949,4949,4949
2008-09-23,4782,4782,4782
2008-09-24,4489,4489,4489
2008-09-25,4163,4163,4163
2008-09-26,3746,3746,3746
2008-09-29,3504,3504,3504
2008-09-30,3217,3217,3217
2008-10-01,3025,3025,3025
2008-10-02,2990,2990,2990
2008-10-03,3002,3002,3002
2008-10-06,2992,2992,2992
2008-10-07,2922,2922,2922
2008-10-08,2764,2764,2764
2008-10-09,2503,2503,2503
2008-10-10,2221,2221,2221
2008-10-13,1976,1976,1976
2008-10-14,1809,1809,1809
2008-10-15,1615,1615,1615
2008-10-16,1506,1506,1506
2008-10-17,1438,1438,1438
2008-10-20,1355,1355,1355
2008-10-21,1292,1292,1292
2008-10-22,1221,1221,1221
2008-10-23,1149,1149,1149
2008-10-24,1102,1102,1102
2008-10-27,1048,1048,1048
2008-10-28,982,982,982
2008-10-29,925,925,925
2008-10-30,885,885,885
2008-10-31,851,851,851
2008-11-03,827,827,827
2008-11-04,815,815,815
2008-11-05,826,826,826
2008-11-06,839,839,839
2008-11-07,829,829,829
2008-11-10,820,820,820
2008-11-11,818,818,818
2008-11-12,824,824,824
2008-11-13,838,838,838
2008-11-14,841,841,841
2008-11-17,856,856,856
2008-11-18,865,865,865
2008-11-19,859,859,859
2008-11-20,847,847,847
2008-11-21,836,836,836
2008-11-24,824,824,824
2008-11-25,804,804,804
2008-11-26,763,763,763
2008-11-27,733,733,733
2008-11-28,715,715,715
2008-12-01,700,700,700
2008-12-02,684,684,684
2008-12-03,672,672,672
2008-12-04,666,666,666
2008-12-05,663,663,663
2008-12-08,671,671,671
2008-12-09,679,679,679
2008-12-10,691,691,691
2008-12-11,711,711,711
2008-12-12,764,764,764
2008-12-15,803,803,803
2008-12-16,828,828,828
2008-12-17,836,836,836
2008-12-18,829,829,829
2008-12-19,818,818,818
2008-12-22,801,801,801
2008-12-23,784,784,784
2008-12-24,774,774,774
2009-01-02,773,773,773
2009-01-05,772,772,772
2009-01-06,775,775,775
2009-01-07,789,789,789
2009-01-08,821,821,821
2009-01-09,872,872,872
2009-01-12,889,889,889
2009-01-13,911,911,911
2009-01-14,920,920,920
2009-01-15,908,908,908
2009-01-16,881,881,881
2009-01-19,868,868,868
2009-01-20,872,872,872
2009-01-21,900,900,900
2009-01-22,945,945,945
2009-01-23,980,980,980
2009-01-26,995,995,995
2009-01-27,1004,1004,1004
2009-01-28,1014,1014,1014
2009-01-29,1036,1036,1036
2009-01-30,1070,1070,1070
2009-02-02,1099,1099,1099
2009-02-03,1148,1148,1148
2009-02-04,1316,1316,1316
2009-02-05,1498,1498,1498
2009-02-06,1642,1642,1642
2009-02-09,1815,1815,1815
2009-02-10,1974,1974,1974
2009-02-11,2055,2055,2055
2009-02-12,1989,1989,1989
2009-02-13,1908,1908,1908
2009-02-16,1846,1846,1846
2009-02-17,1895,1895,1895
2009-02-18,1986,1986,1986
2009-02-19,2057,2057,2057
2009-02-20,2099,2099,2099
2009-02-23,2084,2084,2084
2009-02-24,2010,2010,2010
2009-02-25,1960,1960,1960
2009-02-26,1950,1950,1950
2009-02-27,1986,1986,1986
2009-03-02,2014,2014,2014
2009-03-03,2034,2034,2034
2009-03-04,2084,2084,2084
2009-03-05,2167,2167,2167
2009-03-06,2225,2225,2225
2009-03-09,2262,2262,2262
2009-03-10,2298,2298,2298
2009-03-11,2271,2271,2271
2009-03-12,2201,2201,2201
2009-03-13,2122,2122,2122
2009-03-16,2058,2058,2058
2009-03-17,1974,1974,1974
2009-03-18,1861,1861,1861
2009-03-19,1795,1795,1795
2009-03-20,1782,1782,1782
2009-03-23,1773,1773,1773
2009-03-24,1758,1758,1758
2009-03-25,1740,1740,1740
2009-03-26,1714,1714,1714
2009-03-27,1678,1678,1678
2009-03-30,1646,1646,1646
2009-03-31,1615,1615,1615
2009-04-01,1574,1574,1574
2009-04-02,1538,1538,1538
2009-04-03,1506,1506,1506
2009-04-06,1486,1486,1486
2009-04-07,1466,1466,1466
2009-04-08,1463,1463,1463
2009-04-09,1478,1478,1478
2009-04-14,1492,1492,1492
2009-04-15,1534,1534,1534
2009-04-16,1604,1604,1604
2009-04-17,1682,1682,1682
2009-04-20,1737,1737,1737
2009-04-21,1797,1797,1797
2009-04-22,1869,1869,1869
2009-04-23,1897,1897,1897
2009-04-24,1873,1873,1873
2009-04-27,1839,1839,1839
2009-04-28,1790,1790,1790
2009-04-29,1772,1772,1772
2009-04-30,1786,1786,1786
2009-05-01,1806,1806,1806
2009-05-05,1897,1897,1897
2009-05-06,2065,2065,2065
2009-05-07,2194,2194,2194
2009-05-08,2214,2214,2214
2009-05-11,2215,2215,2215
2009-05-12,2253,2253,2253
2009-05-13,2332,2332,2332
2009-05-14,2432,2432,2432
2009-05-15,2544,2544,2544
2009-05-18,2605,2605,2605
2009-05-19,2644,2644,2644
2009-05-20,2665,2665,2665
2009-05-21,2665,2665,2665
2009-05-22,2786,2786,2707
2009-05-26,2942,2942,2942
2009-05-27,3164,3164,3164
2009-05-28,3298,3298,3298
2009-05-29,3494,3494,3494
2009-06-01,3681,3681,3681
2009-06-02,4106,4106,4106
2009-06-03,4291,4291,4291
2009-06-04,4093,4093,4093
2009-06-05,3809,3809,3809
2009-06-08,3646,3646,3646
2009-06-09,3518,3518,3518
2009-06-10,3452,3452,3452
2009-06-11,3483,3483,3483
2009-06-12,3583,3583,3583
2009-06-15,3763,3763,3763
2009-06-16,3951,3951,3951
2009-06-17,4026,4026,4026
2009-06-18,4073,4073,4073
2009-06-19,4070,4070,4070
2009-06-22,4029,4029,4029
2009-06-23,3874,3874,3874
2009-06-24,3751,3751,3751
2009-06-25,3703,3703,3703
2009-06-26,3703,3703,3703
2009-06-29,3734,3734,3734
2009-06-30,3757,3757,3757
2009-07-01,3742,3742,3742
2009-07-02,3672,3672,3672
2009-07-03,3520,3520,3520
2009-07-06,3375,3375,3375
2009-07-07,3216,3216,3216
2009-07-08,3107,3107,3107
2009-07-09,3018,3018,3018
2009-07-10,2985,2985,2985
2009-07-13,2975,2975,2975
2009-07-14,3097,3097,3097
2009-07-15,3324,3324,3324
2009-07-16,3501,3501,3501
2009-07-17,3542,3542,3542
2009-07-20,3511,3511,3511
2009-07-21,3455,3455,3455
2009-07-22,3407,3407,3407
2009-07-23,3355,3355,3355
2009-07-24,3345,3345,3345
2009-07-27,3407,3407,3407
2009-07-28,3475,3475,3475
2009-07-29,3499,3499,3499
2009-07-30,3445,3445,3445
2009-07-31,3350,3350,3350
2009-08-03,3251,3251,3251
2009-08-04,3159,3159,3159
2009-08-05,3051,3051,3051
2009-08-06,2907,2907,2907
2009-08-07,2772,2772,2772
2009-08-10,2689,2689,2689
2009-08-11,2623,2623,2623
2009-08-12,2612,2612,2612
2009-08-13,2685,2685,2685
2009-08-14,2752,2752,2752
2009-08-17,2774,2774,2774
2009-08-18,2704,2704,2704
2009-08-19,2614,2614,2614
2009-08-20,2534,2534,2534
2009-08-21,2468,2468,2468
2009-08-24,2437,2437,2437
2009-08-25,2388,2388,2388
2009-08-26,2427,2427,2427
2009-08-27,2425,2425,2425
2009-08-28,2421,2421,2421
2009-09-01,2423,2423,2423
2009-09-02,2413,2413,2413
2009-09-03,2414,2414,2414
2009-09-04,2415,2415,2415
2009-09-07,2429,2429,2429
2009-09-08,2462,2462,2462
2009-09-09,2491,2491,2491
2009-09-10,2492,2492,2492
2009-09-11,2468,2468,2468
2009-09-14,2450,2450,2450
2009-09-15,2431,2431,2431
2009-09-16,2415,2415,2415
2009-09-17,2390,2390,2390
2009-09-18,2356,2356,2356
2009-09-21,2318,2318,2318
2009-09-22,2246,2246,2246
2009-09-23,2175,2175,2175
2009-09-24,2163,2163,2163
2009-09-25,2183,2183,2183
2009-09-28,2192,2192,2192
2009-09-29,2185,2185,2185
2009-09-30,2220,2220,2220
2009-10-01,2284,2284,2284
2009-10-02,2357,2357,2357
2009-10-05,2362,2362,2362
2009-10-06,2441,2441,2441
2009-10-07,2546,2546,2546
2009-10-08,2647,2647,2647
2009-10-09,2695,2695,2695
2009-10-12,2696,2696,2696
2009-10-13,2646,2646,2646
2009-10-14,2597,2597,2597
2009-10-15,2688,2688,2688
2009-10-16,2728,2728,2728
2009-10-19,2766,2766,2766
2009-10-20,2832,2832,2832
2009-10-21,2917,2917,2917
2009-10-22,3001,3001,3001
2009-10-23,3043,3043,3043
2009-10-26,3044,3044,3044
2009-10-27,3013,3013,3013
2009-10-28,2986,2986,2986
2009-10-29,3013,3013,3013
2009-10-30,3103,3103,3103
2009-11-02,3185,3185,3185
2009-11-03,3247,3247,3247
2009-11-04,3295,3295,3295
2009-11-05,3335,3335,3335
2009-11-06,3393,3393,3393
2009-11-09,3480,3480,3480
2009-11-10,3615,3615,3615
2009-11-11,3748,3748,3748
2009-11-12,3954,3954,3954
2009-11-13,4111,4111,4111
2009-11-16,4220,4220,4220
2009-11-17,4381,4381,4381
2009-11-18,4643,4643,4643
2009-11-19,4661,4661,4661
2009-11-20,4507,4507,4507
2009-11-23,4423,4423,4423
2009-11-24,4340,4340,4340
2009-11-25,4234,4234,4234
2009-11-26,4119,4119,4119
2009-11-27,3974,3974,3974
2009-11-30,3887,3887,3887
2009-12-01,3836,3836,3836
2009-12-02,3918,3918,3918
2009-12-03,4062,4062,4062
2009-12-04,4107,4107,4107
2009-12-07,4036,4036,4036
2009-12-08,3902,3902,3902
2009-12-09,3791,3791,3791
2009-12-10,3671,3671,3671
2009-12-11,3579,3579,3579
2009-12-14,3530,3530,3530
2009-12-15,3518,3518,3518
2009-12-16,3474,3474,3474
2009-12-17,3376,3376,3376
2009-12-18,3258,3258,3258
2009-12-21,3154,3154,3154
2009-12-22,3063,3063,3063
2009-12-23,3023,3023,3023
2009-12-24,3005,3005,3005
2010-01-04,3140,3140,3140
2010-01-05,3270,3270,3270
2010-01-06,3259,3259,3259
2010-01-07,3149,3149,3149
2010-01-08,3140,3140,3140
2010-01-11,3148,3148,3148
2010-01-12,3160,3160,3160
2010-01-13,3175,3175,3175
2010-01-14,3235,3235,3235
2010-01-15,3299,3299,3299
2010-01-18,3295,3295,3295
2010-01-19,3208,3208,3208
2010-01-20,3158,3158,3158
2010-01-21,3170,3170,3170
2010-01-22,3204,3204,3204
2010-01-25,3223,3223,3223
2010-01-26,3205,3205,3205
2010-01-27,3118,3118,3118
2010-01-28,2963,2963,2963
2010-01-29,2848,2848,2848
2010-02-01,2745,2745,2745
2010-02-02,2691,2691,2691
2010-02-03,2673,2673,2673
2010-02-04,2685,2685,2685
2010-02-05,2715,2715,2715
2010-02-08,2722,2722,2722
2010-02-09,2706,2706,2706
2010-02-10,2630,2630,2630
2010-02-11,2575,2575,2575
2010-02-12,2571,2571,2571
2010-02-15,2566,2566,2566
2010-02-16,2598,2598,2598
2010-02-17,2661,2661,2661
2010-02-18,2704,2704,2704
2010-02-19,2714,2714,2714
2010-02-22,2721,2721,2721
2010-02-23,2724,2724,2724
2010-02-24,2707,2707,2707
2010-02-25,2711,2711,2711
2010-02-26,2738,2738,2738
2010-03-01,2760,2760,2760
2010-03-02,2792,2792,2792
2010-03-03,2911,2911,2911
2010-03-04,3121,3121,3121
2010-03-05,3242,3242,3242
2010-03-08,3259,3259,3259
2010-03-09,3210,3210,3210
2010-03-10,3230,3230,3230
2010-03-11,3316,3316,3316
2010-03-12,3506,3506,3506
2010-03-15,3574,3574,3574
2010-03-16,3498,3498,3498
2010-03-17,3427,3427,3427
2010-03-18,3396,3396,3396
2010-03-19,3379,3379,3379
2010-03-22,3337,3337,3337
2010-03-23,3280,3280,3280
2010-03-24,3243,3243,3243
2010-03-25,3177,3177,3177
2010-03-26,3098,3098,3098
2010-03-29,3021,3098,3021
2010-03-30,2982,2982,2982
2010-03-31,2998,2998,2998
2010-04-01,2991,2991,2991
2010-04-02,2991,2991,2991
2010-04-06,2981,2981,2981
2010-04-07,2947,2947,2947
2010-04-08,2922,2922,2922
2010-04-09,2913,2913,2913
2010-04-12,2911,2911,2911
2010-04-13,2928,2928,2928
2010-04-14,2966,2966,2966
2010-04-15,3001,3001,3001
2010-04-16,3009,3009,3009
2010-04-19,3002,3002,3002
2010-04-20,2998,2998,2998
2010-04-21,3009,3009,3009
2010-04-22,3006,3006,3006
2010-04-23,3013,3013,3013
2010-04-26,3020,3020,3020
2010-04-27,3203,3203,3203
2010-04-28,3329,3329,3329
2010-04-29,3359,3359,3359
2010-04-30,3354,3354,3354
2010-05-04,3352,3352,3352
2010-05-05,3379,3379,3379
2010-05-06,3468,3468,3468
2010-05-07,3608,3608,3608
2010-05-10,3707,3707,3707
2010-05-11,3822,3822,3822
2010-05-12,3888,3888,3888
2010-05-13,3914,3914,3914
2010-05-14,3929,3929,3929
2010-05-17,3922,3922,3922
2010-05-18,3882,3882,3882
2010-05-19,3832,3832,3832
2010-05-20,3803,3803,3803
2010-05-21,3844,3844,3844
2010-05-24,3943,3943,3943
2010-05-25,4187,4187,4187
2010-05-26,4209,4209,4209
2010-05-27,4156,4156,4156
2010-05-28,4078,4078,4078
2010-06-01,4074,4074,4074
2010-06-02,4041,4041,4041
2010-06-03,3933,3933,3933
2010-06-04,3844,3844,3844
2010-06-07,3733,3733,3733
2010-06-08,3579,3579,3579
2010-06-09,3514,3514,3514
2010-06-10,3423,3514,3423
2010-06-11,3288,3288,3288
2010-06-14,3115,3115,3115
2010-06-15,3020,3020,3020
2010-06-16,2893,2893,2893
2010-06-17,2784,2784,2784
2010-06-18,2694,2694,2694
2010-06-21,2601,2601,2601
2010-06-22,2547,2547,2547
2010-06-23,2515,2515,2515
2010-06-24,2502,2502,2502
2010-06-25,2501,2501,2501
2010-06-28,2482,2482,2482
2010-06-29,2447,2447,2447
2010-06-30,2406,2406,2406
2010-07-01,2351,2351,2351
2010-07-02,2280,2280,2280
2010-07-05,2216,2216,2216
2010-07-06,2127,2127,2127
2010-07-07,2018,2018,2018
2010-07-08,1940,1940,1940
2010-07-09,1902,1902,1902
2010-07-12,1840,1840,1840
2010-07-13,1790,1790,1790
2010-07-14,1709,1709,1709
2010-07-15,1700,1700,1700
2010-07-16,1720,1720,1720
2010-07-19,1732,1732,1732
2010-07-20,1761,1761,1761
2010-07-21,1781,1781,1781
2010-07-22,1801,1801,1801
2010-07-23,1826,1826,1826
2010-07-26,1841,1841,1841
2010-07-27,1869,1869,1869
2010-07-28,1901,1901,1901
2010-07-29,1942,1942,1942
2010-07-30,1967,1967,1967
2010-08-02,1977,1977,1977
2010-08-03,1964,1964,1964
2010-08-04,1957,1957,1957
2010-08-05,1978,1978,1978
2010-08-06,2030,2030,2030
2010-08-09,2114,2114,2114
2010-08-10,2212,2212,2212
2010-08-11,2378,2378,2378
2010-08-12,2437,2437,2437
2010-08-13,2468,2468,2468
2010-08-16,2488,2488,2488
2010-08-17,2515,2515,2515
2010-08-18,2558,2558,2558
2010-08-19,2644,2644,2644
